file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5601.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5602.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5603.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5605.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5606.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5607.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5608.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5609.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5611.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5612.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5613.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5614.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5615.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5616.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5618.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5619.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5620.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5622.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5623.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5624.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5626.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5627.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5628.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5630.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5631.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5632.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5633.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5634.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5635.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5636.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5638.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5640.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5641.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5642.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5643.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5644.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5645.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5647.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5649.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5650.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5651.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5652.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5653.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5654.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5656.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5657.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5659.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5660.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5662.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5663.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5664.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5665.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5666.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5667.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5668.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5669.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5670.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5671.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5672.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5673.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5674.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5675.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5676.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5677.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5678.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5679.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5680.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5681.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5682.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5683.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5684.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5685.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5686.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5687.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5688.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5689.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5690.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5691.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5692.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5694.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5695.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5696.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5697.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5698.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5699.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5700.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5701.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5702.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5703.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5704.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5705.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5706.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5707.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5708.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5709.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5710.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5711.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5712.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5713.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5714.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5715.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5716.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5717.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5718.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5719.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5720.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5721.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5722.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5724.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5725.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5727.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5728.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5729.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5730.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5731.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5733.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5735.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5736.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5737.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5738.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5739.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5740.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5741.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5742.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5743.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5744.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5745.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5746.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5748.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5749.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5750.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5751.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5753.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5754.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5755.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5756.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5757.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5758.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5759.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5760.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5762.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5763.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5764.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5765.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5769.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5770.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5771.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5772.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5773.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5774.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5776.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5778.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5779.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5781.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5782.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5783.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5784.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5785.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5786.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5787.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5788.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5789.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5790.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5791.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5792.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5793.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5794.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5795.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5796.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5797.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5798.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5799.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5800.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5801.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5802.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5803.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5804.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5805.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5806.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5807.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5808.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5809.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5810.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5811.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5812.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5813.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5814.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5815.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5816.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5818.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5819.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5820.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5821.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5822.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5824.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5825.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5826.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5827.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5828.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5829.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5830.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5832.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5833.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5834.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5835.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5837.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5840.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5841.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5842.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5843.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5844.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5846.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5848.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5849.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5850.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5851.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5852.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5853.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5854.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5856.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5858.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5859.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5860.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5861.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5863.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5864.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5866.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5867.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5868.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5869.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5870.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5873.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5874.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5875.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5876.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5877.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5878.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5879.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5880.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5881.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5882.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5883.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5884.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5885.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5886.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5888.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5889.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5890.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5891.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5892.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5893.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5894.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5895.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5896.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5897.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5898.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5899.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5900.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5901.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5902.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5903.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5904.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5905.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5906.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5907.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5908.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5910.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5911.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5912.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5913.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5914.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5916.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5917.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5918.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5919.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5920.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5921.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5923.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5924.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5925.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5926.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5928.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5929.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5930.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5931.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5932.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5933.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5934.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5935.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5937.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5938.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5939.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5940.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5941.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5944.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5946.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5947.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5948.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5949.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5950.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5951.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5953.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5954.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\5955.jpg,f,"(8, 13)"
